timestamp,source,goal_id,goal_status,selected_action,reward,success,state_vector,action_probs,model_name
1751946531,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 74.07, 0.1625]",,
1751946533,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 146.46, 0.1625]",,
1751946533,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 806.44, 0.1625]",,
1751946534,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 806.5, 0.1625]",,
1751946535,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.1625, 0.0, 0.0, 0.0, 182.34, 0.1625]",,
1751946536,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1625, 0.0, 0.0, 0.0, 62.55, 0.1625]",,
1751946536,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 131.59, 0.1625]",,
1751946537,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 134.44, 0.1625]",,
1751946538,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.1625, 0.0, 0.0, 0.0, 183.66, 0.1625]",,
1751946539,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 168.64, 0.1625]",,
1751946540,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 806.29, 0.1625]",,
1751946543,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 167.3, 0.1625]",,
1751946543,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1625, 0.0, 0.0, 0.0, 183.85, 0.1625]",,
1751946545,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 183.49, 0.1625]",,
1751946546,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.1625, 0.0, 0.0, 0.0, 104.01, 0.1625]",,
1751946547,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 114.56, 0.1625]",,
1751946548,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.1625, 0.0, 0.0, 0.0, 102.83, 0.1625]",,
1751946548,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1625, 0.0, 0.0, 0.0, 168.6, 0.1625]",,
1751946549,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.1625, 0.0, 0.0, 0.0, 130.15, 0.1625]",,
1751946550,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 131.66, 0.1625]",,
1751946552,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 131.68, 0.1625]",,
