timestamp,source,goal_id,goal_status,selected_action,reward,success,action_probs,model_name,cat_class,confidence,box_area,dx,dy,darea,elapsed,last_action_id,normalized_offset,aspect_ratio,visibility_score,velocity_mag,distance,last_valid_offset
1752355770,expert_transformer,reframing,active,1,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.7625,0.0,0.0,0.0,806.5,-0.7625
1752355771,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7625,0.0,0.0,0.0,806.43,-0.7625
1752355771,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9428227543830872,0.261533203125,-0.14765624999999993,-0.04479166666666656,0.173642578125,1.54142165184021,0.0,-0.4671875,1.0727848101265822,0.13138061583145919,0.15430055595117034,806.41,-0.4671875
1752355772,expert_transformer,reframing,active,3,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4671875,0.0,0.0,0.0,-1.0,-0.4671875
1752355772,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.9471715688705444,0.2880859375,0.03437499999999993,-0.13020833333333337,0.026552734374999998,0.9844930171966553,3.0,-0.5359375,0.7375,0.12662725373320427,0.1346694126163935,806.24,-0.5359375
1752355773,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9425119757652283,0.31115234375,-0.04921874999999998,0.17812499999999998,0.023066406250000004,0.5036571025848389,1.0,-0.4375,1.0056179775280898,0.1649614557778841,0.18479989441707614,806.48,-0.4375
1752355773,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.8968538641929626,0.057421875000000004,0.18593749999999998,-0.11874999999999997,-0.25373046875,0.5449826717376709,0.0,-0.809375,0.6122448979591836,0.009817002685813352,0.22062256549648313,806.32,-0.809375
1752355774,expert_transformer,reframing,active,2,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.809375,0.0,0.0,0.0,806.41,-0.809375
1752355774,expert_transformer,reframing,active,3,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.809375,0.0,0.0,0.0,-1.0,-0.809375
1752355775,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9245397448539734,0.14524739583333335,-0.0859375,0.08645833333333336,0.08782552083333334,1.3197822570800781,3.0,-0.6375,0.8891752577319587,0.048679033978114614,0.1219028191184592,806.31,-0.6375
1752355775,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.8770032525062561,0.06503906250000001,0.07421875,0.1333333333333333,-0.08020833333333334,0.5157079696655273,0.0,-0.7859375,0.6841216216216216,0.012210011408260474,0.1525981671886667,806.31,-0.7859375
1752355776,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.9371519088745117,0.20625,-0.14609375000000002,-0.1645833333333333,0.14121093749999997,0.6189136505126953,4.0,-0.49375,1.2121212121212122,0.09785183798521757,0.22007057368074817,806.26,-0.49375
1752355776,expert_transformer,reframing,active,3,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.49375,0.0,0.0,0.0,-1.0,-0.49375
1752355777,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9227909445762634,0.20718750000000002,0.010937500000000044,0.13541666666666663,0.0009375000000000355,1.1023261547088623,3.0,-0.515625,1.1033653846153846,0.09260801896423801,0.13585765535059519,806.44,-0.515625
1752355777,expert_transformer,reframing,active,4,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.515625,0.0,0.0,0.0,806.26,-0.515625
1752355778,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.9027977585792542,0.06806640625,0.14453125,-0.22083333333333333,-0.13912109375000004,1.1006455421447754,4.0,-0.8046875,0.5426470588235294,0.012001991991610339,0.26392545034095066,806.31,-0.8046875
1752355779,expert_transformer,reframing,active,2,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8046875,0.0,0.0,0.0,806.48,-0.8046875
1752355779,expert_transformer,reframing,active,3,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.8046875,0.0,0.0,0.0,-1.0,-0.8046875
1752355780,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.7646607756614685,0.052500000000000005,-0.016406249999999956,0.44999999999999996,-0.015566406249999998,2.0599753856658936,1.0,-0.771875,0.9642857142857143,0.009158007571008058,0.4502989729491535,101.73,-0.771875
1752355781,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.771875,0.0,0.0,0.0,93.57,-0.771875
1752355781,expert_transformer,reframing,active,2,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.771875,0.0,0.0,0.0,88.01,-0.771875
1752355782,expert_transformer,reframing,active,4,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.771875,0.0,0.0,0.0,91.94,-0.771875
1752356882,warmup,tracking,active,0,0.0,True,,,0.0,0.8258935213088989,0.44128906250000005,0.0,0.0,0.0,2.0594613552093506,0.0,0.553125,0.4525316455696203,0.16286706942900492,0.0,49.98,0.553125
1752356883,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.8761014342308044,0.4409765625,-0.0015625000000000222,-0.007291666666666641,-0.00031250000000004885,0.9992475509643555,0.0,0.55625,0.4465408805031446,0.17143846324786136,0.007457198470456413,49.99,0.55625
1752356883,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.7810782194137573,0.38702799479166666,0.013281250000000022,0.09166666666666662,-0.05394856770833334,0.5451273918151855,4.0,0.5296875,0.5715189873417722,0.1421750628868449,0.09262380568374563,49.99,0.5296875
1752356884,expert_transformer,tracking,active,2,1.0,True,,,0.0,0.8911541700363159,0.04382161458333333,-0.13593750000000002,-0.22604166666666664,-0.34320638020833333,0.5075187683105469,0.0,0.8015625,0.8985849056603773,0.007749344454461001,0.26376853295208363,48.69,0.8015625
1752356884,expert_transformer,reframing,active,4,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8015625,0.0,0.0,0.0,49.99,0.8015625
1752356885,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8015625,0.0,0.0,0.0,50.01,0.8015625
1752356885,expert_transformer,reframing,active,1,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015625,0.0,0.0,0.0,49.99,0.8015625
1752356919,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9405255913734436,0.6006119791666666,0.36796874999999996,0.13541666666666669,0.5567903645833333,35.70403742790222,2.0,0.065625,0.6056485355648535,0.5278199691581855,0.3920952366296657,37.54,0.065625
1752356920,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.948652982711792,0.5458723958333334,-0.11640624999999999,-0.027083333333333348,-0.054739583333333286,0.6576442718505859,4.0,0.2984375,0.6155973451327434,0.363299563973138,0.11951536296019413,36.39,0.2984375
1752356921,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9380605220794678,0.6068359375,-0.007031249999999989,0.029166666666666674,0.06096354166666662,0.5881612300872803,0.0,0.3125,0.6119246861924686,0.3913585749891354,0.030002215268325513,38.21,0.3125
1752356921,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,-1.0,0.3125
1752356922,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9313733577728271,0.6146158854166667,0.12578125,-0.002083333333333326,0.007779947916666696,1.0545690059661865,0.0,0.0609375,0.6197698744769874,0.5375539897274455,0.1257985020949784,35.91,0.0609375
1752356922,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.948225736618042,0.62083984375,0.0,0.0,0.006223958333333335,0.613609790802002,4.0,0.0609375,0.6260460251046025,0.5528226362736969,0.0,37.08,0.0609375
1752356923,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9371784329414368,0.85134765625,0.07109375000000001,0.001041666666666663,0.23050781249999996,0.5855934619903564,0.0,-0.08125,0.8549060542797495,0.7330381585549548,0.0711013808481027,37.3,-0.08125
1752356923,expert_transformer,tracking,active,3,1.0,True,,,0.0,0.9396002292633057,0.827958984375,0.04296875,0.0,-0.023388671874999933,0.5722556114196777,0.0,-0.1671875,0.831419624217119,0.6478868604226263,0.04296875,36.39,-0.1671875
1752356924,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.1671875,0.0,0.0,0.0,36.38,-0.1671875
1752356924,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9488493204116821,0.73287109375,-0.012500000000000067,-0.001041666666666663,-0.095087890625,1.035979986190796,0.0,-0.1421875,0.7390167364016736,0.5965092927351179,0.012543327686242039,36.84,-0.1421875
1752356925,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9382724761962891,0.7234895833333334,0.046093750000000044,0.001041666666666663,-0.009381510416666683,0.5228345394134521,4.0,-0.234375,0.7265135699373695,0.5197294965619221,0.046105518742412484,36.84,-0.234375
1752356926,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.918853223323822,0.7281673177083334,0.016406249999999956,0.0,0.0046777343750000755,0.6076028347015381,0.0,-0.2671875,0.7312108559498957,0.49030937187629,0.016406249999999956,36.84,-0.2671875
1752356926,expert_transformer,tracking,active,3,1.0,True,,,0.0,0.9153958559036255,0.6546940104166666,0.010156250000000089,0.03958333333333336,-0.07347330729166679,0.565079927444458,0.0,-0.2875,0.7686230248306997,0.4270042311144935,0.04086550736061259,-1.0,-0.2875
1752356927,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9140561819076538,0.6503385416666667,0.0015624999999999112,0.0010416666666666075,-0.0043554687499999245,0.5717616081237793,3.0,-0.290625,0.7669683257918553,0.42168510595597525,0.0018778912893040545,35.91,-0.290625
1752356927,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9134752154350281,0.65818359375,0.022656250000000044,-0.04166666666666663,0.007845052083333304,0.5723381042480469,0.0,-0.3359375,0.6637029288702928,0.39925721881413667,0.047428016774619726,34.09,-0.3359375
